0.06203559702782098 0.07395887333678935 0.0924485916709867 0.279419388284085 0.492137549680318
corbi 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 4.973516027155397e-06 1.817413547909293e-05
confectioneri 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 9.947032054310794e-06 1.3630601609319697e-05
ltimperi 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 9.947032054310794e-06 1.3630601609319697e-05
po 1.2065491487795756e-05 4.812377434762208e-05 9.472118818258457e-06 4.973516027155397e-06 4.543533869773232e-06
yangtz 1.2065491487795756e-05 4.812377434762208e-05 9.472118818258457e-06 4.973516027155397e-06 4.543533869773232e-06
meteorolog 1.2065491487795756e-05 4.812377434762208e-05 9.472118818258457e-06 4.973516027155397e-06 4.543533869773232e-06
warmer 3.6196474463387263e-05 2.406188717381104e-05 9.472118818258457e-06 4.973516027155397e-06 4.543533869773232e-06
mayseptemb 1.2065491487795756e-05 4.812377434762208e-05 9.472118818258457e-06 4.973516027155397e-06 4.543533869773232e-06
ltgnva 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 1.4920548081466192e-05 9.087067739546465e-06
liramark 1.2065491487795756e-05 1.203094358690552e-05 3.7888475273033827e-05 4.973516027155397e-06 4.543533869773232e-06
1613 1.2065491487795756e-05 4.812377434762208e-05 9.472118818258457e-06 4.973516027155397e-06 4.543533869773232e-06
612000 1.2065491487795756e-05 2.406188717381104e-05 9.472118818258457e-06 4.973516027155397e-06 1.3630601609319697e-05
marcor 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 4.973516027155397e-06 1.817413547909293e-05
girozentral 1.2065491487795756e-05 1.203094358690552e-05 1.8944237636516913e-05 9.947032054310794e-06 9.087067739546465e-06
339000 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 4.973516027155397e-06 1.817413547909293e-05
4500000 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 4.973516027155397e-06 1.817413547909293e-05
illumin 1.2065491487795756e-05 1.203094358690552e-05 1.8944237636516913e-05 4.973516027155397e-06 1.3630601609319697e-05
ltmnrci 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 4.973516027155397e-06 1.817413547909293e-05
eromanga 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 1.989406410862159e-05 4.543533869773232e-06
6826 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 1.989406410862159e-05 4.543533869773232e-06
2196 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 1.989406410862159e-05 4.543533869773232e-06
cityf 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 1.989406410862159e-05 4.543533869773232e-06
microelectron 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 1.989406410862159e-05 4.543533869773232e-06
spectrum 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 9.947032054310794e-06 1.3630601609319697e-05
1688 2.4130982975591512e-05 2.406188717381104e-05 9.472118818258457e-06 4.973516027155397e-06 9.087067739546465e-06
ventana 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 1.989406410862159e-05 4.543533869773232e-06
norman 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 1.989406410862159e-05 4.543533869773232e-06
primagaz 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 1.989406410862159e-05 4.543533869773232e-06
aros 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 9.947032054310794e-06 1.3630601609319697e-05
278000 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 9.947032054310794e-06 1.3630601609319697e-05
716000 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 4.973516027155397e-06 1.817413547909293e-05
compel 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 1.4920548081466192e-05 9.087067739546465e-06
obligatori 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 1.989406410862159e-05 4.543533869773232e-06
minori 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 1.989406410862159e-05 4.543533869773232e-06
arkadi 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 1.989406410862159e-05 4.543533869773232e-06
kuhlmann 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 1.989406410862159e-05 4.543533869773232e-06
nonferr 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 1.989406410862159e-05 4.543533869773232e-06
gruppo 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 1.989406410862159e-05 4.543533869773232e-06
tate 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 1.989406410862159e-05 4.543533869773232e-06
paragraph 1.2065491487795756e-05 1.203094358690552e-05 1.8944237636516913e-05 1.4920548081466192e-05 4.543533869773232e-06
reassur 1.2065491487795756e-05 2.406188717381104e-05 1.8944237636516913e-05 4.973516027155397e-06 9.087067739546465e-06
poorest 1.2065491487795756e-05 1.203094358690552e-05 3.7888475273033827e-05 4.973516027155397e-06 4.543533869773232e-06
0830 1.2065491487795756e-05 2.406188717381104e-05 1.8944237636516913e-05 4.973516027155397e-06 9.087067739546465e-06
lthnz 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 4.973516027155397e-06 1.817413547909293e-05
747 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 4.973516027155397e-06 1.817413547909293e-05
632 1.2065491487795756e-05 1.203094358690552e-05 1.8944237636516913e-05 4.973516027155397e-06 1.3630601609319697e-05
ltmdt 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 4.973516027155397e-06 1.817413547909293e-05
usacaf 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 4.973516027155397e-06 1.817413547909293e-05
unreal 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 4.973516027155397e-06 1.817413547909293e-05
462000 1.2065491487795756e-05 3.6092830760716566e-05 9.472118818258457e-06 4.973516027155397e-06 9.087067739546465e-06
reclam 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 1.4920548081466192e-05 9.087067739546465e-06
westminst 1.2065491487795756e-05 1.203094358690552e-05 1.8944237636516913e-05 4.973516027155397e-06 1.3630601609319697e-05
rabobank 1.2065491487795756e-05 1.203094358690552e-05 1.8944237636516913e-05 4.973516027155397e-06 1.3630601609319697e-05
ba 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 9.947032054310794e-06 1.3630601609319697e-05
vat 3.6196474463387263e-05 1.203094358690552e-05 9.472118818258457e-06 4.973516027155397e-06 9.087067739546465e-06
insolv 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 1.4920548081466192e-05 9.087067739546465e-06
gover 2.4130982975591512e-05 2.406188717381104e-05 9.472118818258457e-06 4.973516027155397e-06 9.087067739546465e-06
625000 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 4.973516027155397e-06 1.817413547909293e-05
1881 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 9.947032054310794e-06 1.3630601609319697e-05
geronimu 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 1.989406410862159e-05 4.543533869773232e-06
12500 1.2065491487795756e-05 3.6092830760716566e-05 9.472118818258457e-06 9.947032054310794e-06 4.543533869773232e-06
anyway 1.2065491487795756e-05 1.203094358690552e-05 2.8416356454775368e-05 9.947032054310794e-06 4.543533869773232e-06
ltbanqu 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 1.989406410862159e-05 4.543533869773232e-06
1065 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 4.973516027155397e-06 1.817413547909293e-05
1602 2.4130982975591512e-05 1.203094358690552e-05 9.472118818258457e-06 4.973516027155397e-06 1.3630601609319697e-05
electrosensor 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 4.973516027155397e-06 1.817413547909293e-05
perspect 1.2065491487795756e-05 1.203094358690552e-05 2.8416356454775368e-05 9.947032054310794e-06 4.543533869773232e-06
impati 1.2065491487795756e-05 1.203094358690552e-05 1.8944237636516913e-05 1.4920548081466192e-05 4.543533869773232e-06
elcor 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 4.973516027155397e-06 1.817413547909293e-05
1220 1.2065491487795756e-05 2.406188717381104e-05 9.472118818258457e-06 4.973516027155397e-06 1.3630601609319697e-05
oppon 1.2065491487795756e-05 2.406188717381104e-05 1.8944237636516913e-05 4.973516027155397e-06 9.087067739546465e-06
meadow 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 4.973516027155397e-06 1.817413547909293e-05
lttpnpa 3.6196474463387263e-05 1.203094358690552e-05 9.472118818258457e-06 4.973516027155397e-06 9.087067739546465e-06
crd 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 4.973516027155397e-06 1.817413547909293e-05
1221 3.6196474463387263e-05 2.406188717381104e-05 9.472118818258457e-06 4.973516027155397e-06 4.543533869773232e-06
441000 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 4.973516027155397e-06 1.817413547909293e-05
2642 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 4.973516027155397e-06 1.817413547909293e-05
ltstb 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 9.947032054310794e-06 1.3630601609319697e-05
pfennig 1.2065491487795756e-05 1.203094358690552e-05 3.7888475273033827e-05 4.973516027155397e-06 4.543533869773232e-06
dollarmark 1.2065491487795756e-05 1.203094358690552e-05 3.7888475273033827e-05 4.973516027155397e-06 4.543533869773232e-06
2950 1.2065491487795756e-05 1.203094358690552e-05 3.7888475273033827e-05 4.973516027155397e-06 4.543533869773232e-06
profittak 2.4130982975591512e-05 1.203094358690552e-05 2.8416356454775368e-05 4.973516027155397e-06 4.543533869773232e-06
1311 3.6196474463387263e-05 1.203094358690552e-05 9.472118818258457e-06 4.973516027155397e-06 9.087067739546465e-06
lthum 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 9.947032054310794e-06 1.3630601609319697e-05
tsang 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 4.973516027155397e-06 1.817413547909293e-05
mansion 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 4.973516027155397e-06 1.817413547909293e-05
fledgl 2.4130982975591512e-05 1.203094358690552e-05 1.8944237636516913e-05 4.973516027155397e-06 9.087067739546465e-06
ltshearson 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 1.989406410862159e-05 4.543533869773232e-06
ltpeabodi 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 1.989406410862159e-05 4.543533869773232e-06
6740000 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 4.973516027155397e-06 1.817413547909293e-05
5300 1.2065491487795756e-05 4.812377434762208e-05 9.472118818258457e-06 4.973516027155397e-06 4.543533869773232e-06
10june 1.2065491487795756e-05 4.812377434762208e-05 9.472118818258457e-06 4.973516027155397e-06 4.543533869773232e-06
1547 2.4130982975591512e-05 1.203094358690552e-05 9.472118818258457e-06 9.947032054310794e-06 9.087067739546465e-06
6212 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 4.973516027155397e-06 1.817413547909293e-05
vbi 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 1.989406410862159e-05 4.543533869773232e-06
4403852 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 4.973516027155397e-06 1.817413547909293e-05
complementari 1.2065491487795756e-05 1.203094358690552e-05 1.8944237636516913e-05 1.4920548081466192e-05 4.543533869773232e-06
consensu 2.4130982975591512e-05 1.203094358690552e-05 2.8416356454775368e-05 4.973516027155397e-06 4.543533869773232e-06
1389 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 4.973516027155397e-06 1.817413547909293e-05
lthl 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 1.989406410862159e-05 4.543533869773232e-06
goldsilverleadzinc 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 1.989406410862159e-05 4.543533869773232e-06
admiralti 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 1.989406410862159e-05 4.543533869773232e-06
assay 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 1.989406410862159e-05 4.543533869773232e-06
lister 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 1.989406410862159e-05 4.543533869773232e-06
wool 1.2065491487795756e-05 3.6092830760716566e-05 9.472118818258457e-06 9.947032054310794e-06 4.543533869773232e-06
ltalw 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 1.989406410862159e-05 4.543533869773232e-06
airmov 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 1.989406410862159e-05 4.543533869773232e-06
britoil 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 4.973516027155397e-06 1.817413547909293e-05
4573000 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 4.973516027155397e-06 1.817413547909293e-05
1040 1.2065491487795756e-05 3.6092830760716566e-05 9.472118818258457e-06 4.973516027155397e-06 9.087067739546465e-06
1172 1.2065491487795756e-05 2.406188717381104e-05 9.472118818258457e-06 4.973516027155397e-06 1.3630601609319697e-05
statutori 1.2065491487795756e-05 2.406188717381104e-05 9.472118818258457e-06 9.947032054310794e-06 9.087067739546465e-06
nsw 1.2065491487795756e-05 4.812377434762208e-05 9.472118818258457e-06 4.973516027155397e-06 4.543533869773232e-06
peanut 1.2065491487795756e-05 4.812377434762208e-05 9.472118818258457e-06 4.973516027155397e-06 4.543533869773232e-06
67000 1.2065491487795756e-05 2.406188717381104e-05 9.472118818258457e-06 9.947032054310794e-06 9.087067739546465e-06
vishay 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 4.973516027155397e-06 1.817413547909293e-05
967 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 4.973516027155397e-06 1.817413547909293e-05
erect 2.4130982975591512e-05 1.203094358690552e-05 9.472118818258457e-06 1.4920548081466192e-05 4.543533869773232e-06
flurri 1.2065491487795756e-05 2.406188717381104e-05 9.472118818258457e-06 1.4920548081466192e-05 4.543533869773232e-06
peac 3.6196474463387263e-05 1.203094358690552e-05 9.472118818258457e-06 9.947032054310794e-06 4.543533869773232e-06
amic 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 1.989406410862159e-05 4.543533869773232e-06
748 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 4.973516027155397e-06 1.817413547909293e-05
doneg 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 4.973516027155397e-06 1.817413547909293e-05
2158 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 4.973516027155397e-06 1.817413547909293e-05
1849 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 4.973516027155397e-06 1.817413547909293e-05
4724 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 4.973516027155397e-06 1.817413547909293e-05
wedd 1.2065491487795756e-05 1.203094358690552e-05 1.8944237636516913e-05 9.947032054310794e-06 9.087067739546465e-06
brett 1.2065491487795756e-05 1.203094358690552e-05 3.7888475273033827e-05 4.973516027155397e-06 4.543533869773232e-06
14530 1.2065491487795756e-05 1.203094358690552e-05 3.7888475273033827e-05 4.973516027155397e-06 4.543533869773232e-06
226000 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 4.973516027155397e-06 1.817413547909293e-05
152600 1.2065491487795756e-05 4.812377434762208e-05 9.472118818258457e-06 4.973516027155397e-06 4.543533869773232e-06
6808100 1.2065491487795756e-05 4.812377434762208e-05 9.472118818258457e-06 4.973516027155397e-06 4.543533869773232e-06
westburn 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 1.989406410862159e-05 4.543533869773232e-06
ltnovl 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 4.973516027155397e-06 1.817413547909293e-05
abex 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 1.989406410862159e-05 4.543533869773232e-06
ltcpcn 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 1.989406410862159e-05 4.543533869773232e-06
ltgruppo 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 1.989406410862159e-05 4.543533869773232e-06
lteuropean 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 1.989406410862159e-05 4.543533869773232e-06
nobuo 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 1.989406410862159e-05 4.543533869773232e-06
ito 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 1.989406410862159e-05 4.543533869773232e-06
standex 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 1.989406410862159e-05 4.543533869773232e-06
propon 1.2065491487795756e-05 4.812377434762208e-05 9.472118818258457e-06 4.973516027155397e-06 4.543533869773232e-06
atmospher 1.2065491487795756e-05 2.406188717381104e-05 1.8944237636516913e-05 9.947032054310794e-06 4.543533869773232e-06
ltbtyl 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 4.973516027155397e-06 1.817413547909293e-05
248p 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 4.973516027155397e-06 1.817413547909293e-05
jacobi 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 1.989406410862159e-05 4.543533869773232e-06
ltsummit 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 1.4920548081466192e-05 9.087067739546465e-06
halbert 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 1.989406410862159e-05 4.543533869773232e-06
inact 3.6196474463387263e-05 1.203094358690552e-05 9.472118818258457e-06 9.947032054310794e-06 4.543533869773232e-06
heavyduti 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 9.947032054310794e-06 1.3630601609319697e-05
berth 1.2065491487795756e-05 4.812377434762208e-05 9.472118818258457e-06 4.973516027155397e-06 4.543533869773232e-06
bahia 1.2065491487795756e-05 4.812377434762208e-05 9.472118818258457e-06 4.973516027155397e-06 4.543533869773232e-06
blanca 1.2065491487795756e-05 4.812377434762208e-05 9.472118818258457e-06 4.973516027155397e-06 4.543533869773232e-06
50100 1.2065491487795756e-05 4.812377434762208e-05 9.472118818258457e-06 4.973516027155397e-06 4.543533869773232e-06
3100 2.4130982975591512e-05 2.406188717381104e-05 9.472118818258457e-06 9.947032054310794e-06 4.543533869773232e-06
ltplt 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 9.947032054310794e-06 1.3630601609319697e-05
1894764 1.2065491487795756e-05 4.812377434762208e-05 9.472118818258457e-06 4.973516027155397e-06 4.543533869773232e-06
480000 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 4.973516027155397e-06 1.817413547909293e-05
notel 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 4.973516027155397e-06 1.817413547909293e-05
metrobanc 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 1.989406410862159e-05 4.543533869773232e-06
681 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 4.973516027155397e-06 1.817413547909293e-05
tallow 1.2065491487795756e-05 4.812377434762208e-05 9.472118818258457e-06 4.973516027155397e-06 4.543533869773232e-06
lthawker 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 1.4920548081466192e-05 9.087067739546465e-06
515000 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 4.973516027155397e-06 1.817413547909293e-05
3321000 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 4.973516027155397e-06 1.817413547909293e-05
gemeinwirtschaft 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 4.973516027155397e-06 1.817413547909293e-05
3265 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 4.973516027155397e-06 1.817413547909293e-05
3263 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 4.973516027155397e-06 1.817413547909293e-05
884 1.2065491487795756e-05 2.406188717381104e-05 9.472118818258457e-06 4.973516027155397e-06 1.3630601609319697e-05
infer 1.2065491487795756e-05 1.203094358690552e-05 3.7888475273033827e-05 4.973516027155397e-06 4.543533869773232e-06
aliv 1.2065491487795756e-05 1.203094358690552e-05 2.8416356454775368e-05 9.947032054310794e-06 4.543533869773232e-06
outspoken 1.2065491487795756e-05 1.203094358690552e-05 3.7888475273033827e-05 4.973516027155397e-06 4.543533869773232e-06
resend 1.2065491487795756e-05 4.812377434762208e-05 9.472118818258457e-06 4.973516027155397e-06 4.543533869773232e-06
clash 4.8261965951183025e-05 1.203094358690552e-05 9.472118818258457e-06 4.973516027155397e-06 4.543533869773232e-06
redman 4.8261965951183025e-05 1.203094358690552e-05 9.472118818258457e-06 4.973516027155397e-06 4.543533869773232e-06
aggressor 4.8261965951183025e-05 1.203094358690552e-05 9.472118818258457e-06 4.973516027155397e-06 4.543533869773232e-06
remit 2.4130982975591512e-05 1.203094358690552e-05 1.8944237636516913e-05 9.947032054310794e-06 4.543533869773232e-06
1204 2.4130982975591512e-05 1.203094358690552e-05 9.472118818258457e-06 9.947032054310794e-06 9.087067739546465e-06
pryor 1.2065491487795756e-05 4.812377434762208e-05 9.472118818258457e-06 4.973516027155397e-06 4.543533869773232e-06
dark 1.2065491487795756e-05 3.6092830760716566e-05 9.472118818258457e-06 9.947032054310794e-06 4.543533869773232e-06
patient 2.4130982975591512e-05 1.203094358690552e-05 9.472118818258457e-06 9.947032054310794e-06 9.087067739546465e-06
hubbard 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 1.989406410862159e-05 4.543533869773232e-06
joel 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 1.4920548081466192e-05 9.087067739546465e-06
snowstorm 1.2065491487795756e-05 2.406188717381104e-05 9.472118818258457e-06 9.947032054310794e-06 9.087067739546465e-06
1032000 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 4.973516027155397e-06 1.817413547909293e-05
994 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 4.973516027155397e-06 1.817413547909293e-05
770 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 4.973516027155397e-06 1.817413547909293e-05
tradeabl 1.2065491487795756e-05 1.203094358690552e-05 1.8944237636516913e-05 1.4920548081466192e-05 4.543533869773232e-06
unwelcom 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 1.989406410862159e-05 4.543533869773232e-06
lttei 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 9.947032054310794e-06 1.3630601609319697e-05
865000 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 4.973516027155397e-06 1.817413547909293e-05
ltjcp 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 9.947032054310794e-06 1.3630601609319697e-05
2285000 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 4.973516027155397e-06 1.817413547909293e-05
382000 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 4.973516027155397e-06 1.817413547909293e-05
563 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 4.973516027155397e-06 1.817413547909293e-05
smolinski 4.8261965951183025e-05 1.203094358690552e-05 9.472118818258457e-06 4.973516027155397e-06 4.543533869773232e-06
pesodollar 1.2065491487795756e-05 1.203094358690552e-05 3.7888475273033827e-05 4.973516027155397e-06 4.543533869773232e-06
ongpin 1.2065491487795756e-05 1.203094358690552e-05 3.7888475273033827e-05 4.973516027155397e-06 4.543533869773232e-06
corport 1.2065491487795756e-05 2.406188717381104e-05 9.472118818258457e-06 4.973516027155397e-06 1.3630601609319697e-05
acico 1.2065491487795756e-05 4.812377434762208e-05 9.472118818258457e-06 4.973516027155397e-06 4.543533869773232e-06
jano 1.2065491487795756e-05 1.203094358690552e-05 1.8944237636516913e-05 4.973516027155397e-06 1.3630601609319697e-05
ltafp 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 9.947032054310794e-06 1.3630601609319697e-05
622 1.2065491487795756e-05 1.203094358690552e-05 1.8944237636516913e-05 4.973516027155397e-06 1.3630601609319697e-05
plate 1.2065491487795756e-05 2.406188717381104e-05 9.472118818258457e-06 1.4920548081466192e-05 4.543533869773232e-06
xj6 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 4.973516027155397e-06 1.817413547909293e-05
1213 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 4.973516027155397e-06 1.817413547909293e-05
luxuri 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 4.973516027155397e-06 1.817413547909293e-05
2266000 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 4.973516027155397e-06 1.817413547909293e-05
edt 1.2065491487795756e-05 3.6092830760716566e-05 9.472118818258457e-06 9.947032054310794e-06 4.543533869773232e-06
embark 2.4130982975591512e-05 2.406188717381104e-05 9.472118818258457e-06 4.973516027155397e-06 9.087067739546465e-06
ltbbczz 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 4.973516027155397e-06 1.817413547909293e-05
ltmeridian 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 1.989406410862159e-05 4.543533869773232e-06
caston 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 1.989406410862159e-05 4.543533869773232e-06
reexport 1.2065491487795756e-05 3.6092830760716566e-05 1.8944237636516913e-05 4.973516027155397e-06 4.543533869773232e-06
aidsrel 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 9.947032054310794e-06 1.3630601609319697e-05
1043 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 4.973516027155397e-06 1.817413547909293e-05
defus 1.2065491487795756e-05 1.203094358690552e-05 3.7888475273033827e-05 4.973516027155397e-06 4.543533869773232e-06
ltfcsi 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 1.989406410862159e-05 4.543533869773232e-06
shape 1.2065491487795756e-05 1.203094358690552e-05 3.7888475273033827e-05 4.973516027155397e-06 4.543533869773232e-06
908 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 4.973516027155397e-06 1.817413547909293e-05
richter 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 1.989406410862159e-05 4.543533869773232e-06
wyom 3.6196474463387263e-05 1.203094358690552e-05 9.472118818258457e-06 9.947032054310794e-06 4.543533869773232e-06
2410000 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 4.973516027155397e-06 1.817413547909293e-05
gp 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 4.973516027155397e-06 1.817413547909293e-05
aequitron 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 4.973516027155397e-06 1.817413547909293e-05
cropland 1.2065491487795756e-05 4.812377434762208e-05 9.472118818258457e-06 4.973516027155397e-06 4.543533869773232e-06
utvegsbanki 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 1.989406410862159e-05 4.543533869773232e-06
922 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 4.973516027155397e-06 1.817413547909293e-05
ltbnl 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 1.989406410862159e-05 4.543533869773232e-06
centenni 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 1.989406410862159e-05 4.543533869773232e-06
earner 1.2065491487795756e-05 1.203094358690552e-05 9.472118818258457e-06 4.973516027155397e-06 1.817413547909293e-05
